Date,AAPL,PG,S&P500
2014-09-16,22.263290405273438,61.369869232177734,1998.97998046875
2014-09-17,22.422216415405273,61.428287506103516,2001.5699462890625
2014-09-18,22.468564987182617,61.45018005371094,2011.3599853515625
2014-09-19,22.285358428955078,61.654544830322266,2010.4000244140625
2014-09-22,22.30742835998535,61.9027099609375,1994.2900390625
2014-09-23,22.65618896484375,61.63262939453125,1982.77001953125
2014-09-24,22.459735870361328,62.21657180786133,1998.300048828125
2014-09-25,21.60329818725586,61.552364349365234,1965.989990234375
2014-09-26,22.23900604248047,61.73481369018555,1982.8499755859375
2014-09-29,22.09773826599121,61.63262939453125,1977.800048828125
2014-09-30,22.23900604248047,61.12172317504883,1972.2900390625
2014-10-01,21.892452239990234,60.68377685546875,1946.1600341796875
2014-10-02,22.051380157470703,60.618125915527344,1946.1700439453125
2014-10-03,21.989572525024414,61.158203125,1967.9000244140625
2014-10-06,21.989572525024414,60.99763488769531,1964.8199462890625
2014-10-07,21.79754066467285,60.69837951660156,1935.0999755859375
2014-10-08,22.250043869018555,61.44286346435547,1968.8900146484375
2014-10-09,22.29859733581543,61.06333541870117,1928.2099609375
2014-10-10,22.23458480834961,61.81513595581055,1906.1300048828125
2014-10-13,22.031511306762695,60.85165023803711,1874.739990234375
2014-10-14,21.79754066467285,60.98304748535156,1877.699951171875
2014-10-15,21.530458450317383,60.54509353637695,1862.489990234375
2014-10-16,21.247907638549805,60.026859283447266,1862.760009765625
2014-10-17,21.559139251708984,60.778648376464844,1886.760009765625
2014-10-20,22.020479202270508,61.44286346435547,1904.010009765625
2014-10-21,22.618669509887695,61.75672149658203,1941.280029296875
2014-10-22,22.733448028564453,61.95090866088867,1927.1099853515625
2014-10-23,23.139602661132812,61.21540832519531,1950.8199462890625
2014-10-24,23.225688934326172,62.63490676879883,1964.5799560546875
2014-10-27,23.20140838623047,63.21596145629883,1961.6300048828125
2014-10-28,23.561203002929688,63.59841537475586,1985.050048828125
2014-10-29,23.693645477294922,63.64989471435547,1982.300048828125
2014-10-30,23.61418342590332,63.94410705566406,1994.6500244140625
2014-10-31,23.83933448791504,64.18682098388672,2018.050048828125
2014-11-03,24.148357391357422,64.26771545410156,2017.81005859375
2014-11-04,23.97176742553711,65.19444274902344,2012.0999755859375
2014-11-05,24.02916145324707,65.459228515625,2023.5699462890625
2014-11-06,24.097888946533203,65.38567352294922,2031.2099609375
2014-11-07,24.16661262512207,65.55486297607422,2031.9200439453125
2014-11-10,24.12670135498047,65.79019927978516,2038.260009765625
2014-11-11,24.319578170776367,65.95201110839844,2039.6800537109375
2014-11-12,24.66320037841797,65.81227111816406,2038.25
2014-11-13,25.011253356933594,65.1650390625,2039.3299560546875
2014-11-14,25.31275177001953,64.80462646484375,2039.8199462890625
2014-11-17,25.270627975463867,64.60604858398438,2041.3199462890625
2014-11-18,25.598739624023438,64.68694305419922,2051.800048828125
2014-11-19,25.421388626098633,65.2606201171875,2048.719970703125
2014-11-20,25.784954071044922,65.06940460205078,2052.75
2014-11-21,25.8204288482666,65.1650390625,2063.5
2014-11-24,26.29927635192871,64.80462646484375,2069.409912109375
2014-11-25,26.070938110351562,65.3121109008789,2067.030029296875
2014-11-26,26.38130760192871,65.37096405029297,2072.830078125
2014-11-28,26.36578941345215,66.51097106933594,2067.56005859375
2014-12-01,25.510061264038086,66.25355529785156,2053.43994140625
2014-12-02,25.412519454956055,66.98171997070312,2066.550048828125
2014-12-03,25.700712203979492,66.1947250366211,2074.330078125
2014-12-04,25.603174209594727,66.62129974365234,2071.919921875
2014-12-05,25.494539260864258,66.47419738769531,2075.3701171875
2014-12-08,24.91814422607422,66.75369262695312,2060.31005859375
2014-12-09,25.29945182800293,66.71692657470703,2059.820068359375
2014-12-10,24.818382263183594,66.1947250366211,2026.1400146484375
2014-12-11,24.74522590637207,66.49627685546875,2035.3299560546875
2014-12-12,24.326229095458984,65.8637466430664,2002.3299560546875
2014-12-15,23.993690490722656,65.6063232421875,1989.6300048828125
2014-12-16,23.66559410095215,65.72399139404297,1972.739990234375
2014-12-17,24.255287170410156,66.70955657958984,2012.8900146484375
2014-12-18,24.97356605529785,67.66570281982422,2061.22998046875
2014-12-19,24.780698776245117,67.70246887207031,2070.64990234375
2014-12-22,25.037857055664062,68.10700225830078,2078.5400390625
2014-12-23,24.94917869567871,68.61450958251953,2082.169921875
2014-12-24,24.831682205200195,68.50418853759766,2081.8798828125
2014-12-26,25.270627975463867,68.73953247070312,2088.77001953125
2014-12-29,25.252901077270508,68.13642120361328,2090.570068359375
2014-12-30,24.944744110107422,67.95994567871094,2080.35009765625
2014-12-31,24.47032356262207,66.99640655517578,2058.89990234375
2015-01-02,24.237548828125,66.51831817626953,2058.199951171875
2015-01-05,23.55474090576172,66.20207977294922,2020.5799560546875
2015-01-06,23.55695343017578,65.90052795410156,2002.6099853515625
2015-01-07,23.88727378845215,66.2462158203125,2025.9000244140625
2015-01-08,24.805086135864258,67.00377655029297,2062.139892578125
2015-01-09,24.831682205200195,66.37860870361328,2044.81005859375
2015-01-12,24.219818115234375,66.13587951660156,2028.260009765625
2015-01-13,24.434860229492188,66.41535949707031,2023.030029296875
2015-01-14,24.341753005981445,66.18737030029297,2011.27001953125
2015-01-15,23.681106567382812,66.09172821044922,1992.6700439453125
2015-01-16,23.497098922729492,67.11409759521484,2019.4200439453125
2015-01-20,24.10232162475586,67.0699462890625,2022.550048828125
2015-01-21,24.28632926940918,67.2062759399414,2032.1199951171875
2015-01-22,24.91814422607422,67.86552429199219,2063.14990234375
2015-01-23,25.046730041503906,66.72478485107422,2051.820068359375
2015-01-26,25.073331832885742,66.35440063476562,2057.090087890625
2015-01-27,24.195436477661133,64.06556701660156,2029.550048828125
2015-01-28,25.563264846801758,63.072998046875,2002.1600341796875
2015-01-29,26.359132766723633,63.45816421508789,2021.25
2015-01-30,25.97339630126953,62.43597412109375,1994.989990234375
2015-02-02,26.29927635192871,63.05078125,2020.8499755859375
